SignID,Sign Class,Sub Class,Color,Background Color,Legend Color,MUTCD Number,Orientation,Overall Cond,Shape,Sign Backing Material,Sign Sheeting,Sign Legend,Sign Height,Sign Length,Sign Width,Replace Year,Pole#,Alt Sign ID,Sign Rec #,X Coordinate,Y Coordinate
3014135,School,,WHT,,,,W,Good,,Aluminum,HIP,S Busey Ave,1,14,30,2022,8615,124,8167,1016161.163,1249942.321
3014139,Regulatory,Traffic Flow,RD,Red,White,R1-1,E,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2023,15457,125,2424,1016161.163,1249942.321
3014140,Directional,,WHT,,,,SE,Good,,Aluminum,HIP,E LANTERN HILL DR,108,6,40,2022,12892,126,1475,1016598.911,1254189.028
3014141,Directional,,BR,,,,W,Good,,Aluminum,HIP,CHAMPAIN COUNTY HUMAN SOCIETY (R) HUMANE CENTER,80,24,24,2022,9951,127,1737,1025683.263,1241136.087
3014142,Directional,,WHT,,,,E,Good,,Aluminum,HIP,CHAMPAIN COUNTY HUMAN SOCIETY (L) HUMANE CENTER,88,24,24,2021,9951,128,1743,1025683.263,1241136.087
3014144,Regulatory,Traffic Flow,WHT,Red,White,R1-1,E,Fair,Octagon,Aluminum,HIP,STOP,0,30,30,2020,15352,129,2737,1020102.779,1257558.574
3014145,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,np4t6taz,76,18,12,2019,9400,130,7076,1025072.471,1255112.707
3014146,Other,,Y,,,,N,Good,,Aluminum,HIP,,14,12,36,,16694,131,2017,1018770.536,1254851.066
3014147,Other,,Y,,,,N,Good,,Aluminum,HIP,,14,36,12,2018,16694,132,2024,1025311.876,1247145.686
3014148,Warning,,Y,,,,E,Good,,Aluminum,HIP,15 m.p.h.,69,18,18,2024,11046,133,8643,1020521.966,1254110.14
3014149,Warning,Turn and Curve,Y,Yellow,Black,W1-1L,E,Good,Diamond,Aluminum,HIP,TURN,0,30,30,2024,11046,134,8602,1019882.909,1263080.527
3014150,Warning,,Y,,,,W,Good,,Aluminum,HIP,15 m.p.h.,49,18,18,2023,15595,135,8650,1019882.909,1263080.527
3014151,Warning,Turn and Curve,Y,Yellow,Black,W1-1R,W,Good,Diamond,Aluminum,HIP,TURN,0,30,30,2023,15595,136,8615,1018643.898,1253128.92
3014152,Other,,WHT,,,,S,Good,,Aluminum,HIP,Cunningham children's home,77,6,24,2019,16965,137,31,1018643.898,1253128.92
3014153,Other,,WHT,,,,S,Good,,Aluminum,HIP,Adopt Urbana,84,20,24,2015,16965,138,4,1018643.898,1253128.92
3014154,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,NPTSOS,84,18,12,2017,10575,140,4362,1018643.898,1253128.92
3014156,Other,,Y,,,,E,Good,,Aluminum,HIP,(Diagonal stripes),20,12,36,2020,17161,141,2009,1016087.956,1256926.863
3014157,Regulatory,Traffic Flow,WHT,Red,White,R1-1,S,Critical,Octagon,Aluminum,HIP,STOP,0,30,30,2020,12290,142,2739,1016140.369,1249641.792
3014158,Other,,Y,,,,N,Fair,,Aluminum,HIP,Dumping prohibited,79,18,24,,14394,143,8346,1022752.107,1251374.912
3014159,Other,,WHT,,,,W,Good,,Aluminum,HIP,Urbana population,117,24,30,2017,9736,144,8338,1022758.395,1254355.278
3014160,Warning,Supplemental Information,Y,Yellow,Black,W16-7p,S,Good,Rectangle,Aluminum,HIP,DOWNWARD DIAGONAL ARROW (PLAQUE),0,24,12,2026,8597,145,8847,1022758.395,1254355.278
3014161,Warning,Supplemental Information,Y,Yellow,Black,W16-7p,N,Good,Rectangle,Aluminum,HIP,DOWNWARD DIAGONAL ARROW (PLAQUE),0,24,12,2030,17000,146,8809,1017585.192,1255419.683
3014162,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,NPTSOS,82,18,12,2015,12772,147,4407,1026757.92,1252340.821
3014163,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,NPTSOS,98,18,12,2015,13784,149,4421,1026757.92,1252340.821
3014164,Warning,Non-Vehicular Traffic,Y,Yellow,Black,W11-2,S,Good,Diamond,Aluminum,HIP,PEDESTRIAN,0,30,30,2026,8597,150,8569,1026757.92,1252340.821
3014166,Warning,Non-Vehicular Traffic,Y,Yellow,Black,W11-2,N,Good,Diamond,Aluminum,HIP,PEDESTRIAN,0,30,30,2030,17000,151,8520,1025637.926,1249776.532
3014167,Warning,Mass Transit,Y,Yellow,Black,W10-1,S,Fair,Diamond,Aluminum,HIP,GRADE CROSSING ADVANCE WARNING,0,36,36,2023,14096,152,8455,1025637.926,1249776.532
3014168,Warning,Supplemental Information,Y,Yellow,Black,W16-7p,S,Good,Rectangle,Aluminum,HIP,DOWNWARD DIAGONAL ARROW (PLAQUE),0,24,12,2019,12522,153,8900,1018612.506,1272425.909
3014169,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,NPTSOS,86,18,12,2016,11379,154,4517,1018612.506,1272425.909
3014170,Warning,Supplemental Information,Y,Yellow,Black,W16-7p,N,Good,Rectangle,Aluminum,Other,DOWNWARD DIAGONAL ARROW (PLAQUE),0,24,12,,9039,155,8790,1024111.589,1264487.581
3014171,Regulatory,,WHT,,,,S,Critical,,Aluminum,Other,All way,72,6,18,,9247,156,3588,1024111.589,1264487.581
3014172,School,,Y,Green,Black,S1-1,S,Good,Pentagon,Aluminum,HIP,SCHOOL,0,36,36,2023,15825,157,7914,1029971.245,1255532.81
3014174,Warning,Non-Vehicular Traffic,Y,Yellow,Black,W11-2,S,Good,Diamond,Aluminum,HIP,PEDESTRIAN,0,30,30,2019,12522,158,8523,1029971.245,1255532.81
3014175,Warning,Non-Vehicular Traffic,Y,Yellow,Black,W11-2,N,Good,Diamond,Aluminum,HIP,PEDESTRIAN,0,30,30,2030,9039,159,8527,1028112.273,1257732.331
3014176,Regulatory,Traffic Flow,WHT,Red,White,R1-1,S,Critical,Octagon,Aluminum,HIP,STOP,0,30,30,2020,9247,160,2735,1026795.251,1250777.68
3014177,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,NPHTC,81,18,12,2017,17111,161,4433,1024729.195,1252370.638
3014178,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,75,6,18,2021,11917,162,3478,1018589.39,1255596.634
3014179,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,NPTSOS,72,18,12,2015,13206,163,4377,1023856.411,1245974.658
3014180,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,NPTSOS,79,18,12,2017,9185,164,4425,1025844.707,1252147.503
3014181,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,NPTSOS,78,18,12,2017,9603,165,4575,1025844.707,1252147.503
3014182,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,2 hr parking 9am to 4 pm mon - fri,75,18,12,2017,10562,166,4689,1018656.97,1252412.084
3014184,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,NPTSOS,82,18,12,2017,9969,167,4356,1018362.702,1255117.714
3014186,Regulatory,Traffic Flow,WHT,Red,White,R1-1,N,Critical,Octagon,Aluminum,HIP,STOP,0,30,30,2027,15369,169,2569,1018362.702,1255117.714
3014187,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,71,6,18,2021,15050,170,3389,1023015.899,1248399.159
3014188,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,76,6,18,2020,16825,171,3411,1017032.071,1254846.288
3014189,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,70,6,18,2021,15676,172,3486,1017032.071,1254846.288
3014190,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,70,6,18,2020,9209,173,3390,1020011.525,1257621.784
3014191,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,69,6,18,2020,14508,174,3452,1025346.568,1248354.583
3014192,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,66,6,18,2020,14255,175,3414,1025346.568,1248354.583
3014193,Regulatory,Traffic Flow,WHT,Red,White,R1-1,W,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2020,14255,176,2426,1018177.784,1252360.248
3014194,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,Stop,77,6,18,2021,16022,177,3559,1015993.766,1267784.658
3014195,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,66,6,18,2027,11277,178,3558,1022730.639,1245203.387
3014196,Regulatory,,WHT,,,,SE,Good,,Aluminum,HIP,All way,70,6,18,2021,9364,179,3570,1013496.936,1258798.682
3014197,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,80,6,18,2020,12810,180,3453,1013496.936,1258798.682
3014198,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,69,6,18,2020,16720,181,3477,1018027.494,1255206.021
3014199,Regulatory,,WHT,,,,N,Fair,,Aluminum,HIP,All way,70,6,18,2027,14779,182,3530,1019404.247,1257171.099
3014200,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,72,6,18,2020,11975,183,3510,1022563.193,1252410.329
3014201,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,76,6,18,2020,14023,184,3408,1020650.138,1245628.309
3014202,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,75,6,18,2020,16860,185,3467,1020650.138,1245628.309
3014203,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,78,6,18,2027,9260,186,3470,1028285.851,1255068.759
3014204,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,75,6,18,2021,14209,187,3483,1028285.851,1255068.759
3014205,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,74,6,18,2020,13439,188,3391,1020902.349,1251476.807
3014206,Regulatory,Traffic Flow,WHT,Red,White,R1-1,S,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2020,13439,190,3298,1020504.012,1253137.193
3014207,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,73,6,18,2027,14354,191,3500,1013767.378,1255013.883
3014208,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,72,6,18,2027,16710,192,3367,1013702.739,1257400.069
3014209,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,73,6,18,2020,8844,193,3534,1023855.895,1247561.404
3014210,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,76,6,18,2020,9053,194,3377,1023855.895,1247561.404
3014211,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,71,6,18,2020,16282,195,3596,1020223.1,1247589.92
3014212,Regulatory,Traffic Flow,WHT,Red,White,R1-1,S,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2020,16282,196,3319,1024659.073,1252434.26
3014213,Regulatory,Traffic Flow,WHT,Red,White,R1-1,S,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2020,14508,197,2931,1024659.073,1252434.26
3014214,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,74,6,18,2020,17140,198,3430,1017701.698,1251077.869
3014215,Regulatory,Traffic Flow,WHT,Red,White,R1-1,W,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2020,17140,199,3007,1022698.211,1255462.71
3014216,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,77,6,18,2027,9426,200,3504,1018522.527,1251487.523
3014217,Regulatory,Traffic Flow,WHT,Red,White,R1-1,N,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2027,9426,201,2671,1014197.235,1254161.974
3014218,Regulatory,Traffic Flow,WHT,Red,White,R1-1,S,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2020,9053,202,2307,1023414.905,1250197.271
3014219,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,76,6,18,2020,13221,204,3591,1024662.092,1254689.196
3014220,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,67,6,18,2021,15457,205,3431,1027575.043,1251407.894
3014221,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,75,6,18,2020,13203,206,3579,1027575.043,1251407.894
3014222,Regulatory,,RD,,,,N,Good,,Aluminum,HIP,All way,73,6,18,2030,12639,207,3462,1014419.036,1256674.307
3014223,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,75,6,18,2021,9844,208,3401,1027382.625,1252457.641
3014224,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,71,6,18,2020,10880,209,3382,1027382.625,1252457.641
3014225,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,75,6,18,2020,12289,210,3565,1017019.444,1253355.148
3014226,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,74,6,18,2020,15637,211,3397,1017019.444,1253355.148
3014227,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,76,6,18,2027,16299,212,3491,1018630.768,1244390.613
3014228,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,70,6,18,2021,13708,213,3398,1019450.474,1253723.945
3014229,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,74,6,18,2020,11320,214,3456,1019450.474,1253723.945
3014230,Regulatory,,WHT,,,,SW,Good,,Aluminum,HIP,All way,74,6,18,2020,9810,215,3392,1014370.417,1258001.94
3014231,Regulatory,,WHT,,,,NE,Good,,Aluminum,HIP,All way,71,6,18,2024,15566,216,3471,1016398.808,1263571.5
3014232,Regulatory,,WHT,,,,NW,Good,,Aluminum,HIP,All way,73,6,18,2023,9925,217,3437,1014392.251,1258453.068
3014233,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,69,6,18,2020,9557,218,3593,1018886.679,1260387.328
3014234,Regulatory,,WHT,,,,E,Critical,,Aluminum,HIP,All way,73,6,18,2021,9121,219,3384,1024661.242,1252409.299
3014235,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,75,6,18,2027,9303,220,3375,1024661.242,1252409.299
3014236,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,72,6,18,2020,11502,221,3489,1013951.696,1258744.939
3014237,Regulatory,Traffic Flow,WHT,Red,White,R1-1,W,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2020,11502,222,2436,1013951.696,1258744.939
3014238,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,77,6,18,2021,9267,223,3388,1016561.447,1255066.039
3014239,Regulatory,,WHT,,,,SE,Good,,Aluminum,HIP,All way,69,6,18,2021,11565,224,3589,1024082.334,1250645.133
3014242,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,66,6,18,2020,12501,225,3434,1018328.892,1254542.4
3014243,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,69,6,18,2021,15638,226,3432,1014830.056,1252548.235
3014244,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,76,6,18,2020,12294,227,3578,1014830.056,1252548.235
3014246,Regulatory,,WHT,,,,S,Good,,Other,HIP,All way,72,6,18,2020,12489,228,3536,1014830.056,1252548.235
3014247,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,68,6,18,2027,13581,229,3426,1014830.056,1252548.235
3014248,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,79,6,18,2027,12154,230,3424,1021552.396,1254302.367
3014249,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,75,6,18,2020,9202,231,3497,1018265.666,1255658.409
3014250,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,74,6,18,2027,16453,232,3526,1020476.102,1254314.248
3014251,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,73,6,18,2020,8908,233,3580,1020476.102,1254314.248
3014252,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,73,6,18,2021,13684,234,3569,1020476.102,1254314.248
3014256,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,67,6,18,2027,9212,235,3419,1016231.947,1256008.156
3014258,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,69,6,18,2027,15918,236,3505,1023269.216,1245966.969
3014260,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,73,6,18,2020,8784,237,3485,1023320.338,1255062.193
3014261,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,75,6,18,2020,9474,238,3376,1023385.213,1244669.635
3014262,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,Stop,72,6,18,2020,9605,239,3502,1023385.213,1244669.635
3014263,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,66,6,18,2021,9220,240,3379,1015896.051,1268311.853
3014264,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,76,6,18,2021,9361,241,3436,1015896.051,1268311.853
3014265,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,79,6,18,2027,10474,242,3547,1015314.663,1255259.59
3014266,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,71,6,18,2020,15209,243,3482,1020448.886,1253167.407
3014267,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,74,6,18,2021,12686,244,3469,1020474.723,1254721.414
3014268,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,68,6,18,2021,12714,245,3443,1020474.723,1254721.414
3014269,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,66,6,18,2021,12276,246,3585,1020123.62,1252332.163
3014270,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,73,6,18,2020,11608,247,3550,1020123.62,1252332.163
3014271,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,73,6,18,2027,12774,248,3381,1017032.189,1254894.603
3014272,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,73,6,18,2020,11612,249,3499,1018869.904,1250229.475
3014273,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,68,6,18,2020,16215,250,3435,1023008.023,1253795.621
3014274,School,,WHT,,,,N,Good,,Aluminum,HIP,W OHIO ST,102,14,30,2030,13148,251,8189,1020179.89,1251134.753
3014276,Warning,Intersection,Y,Yellow,Black,W4-4p,E,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,9501,252,9180,1020442.138,1253973.756
3014277,Warning,Intersection,Y,Yellow,Black,W4-4p,W,Good,Rectangle,Other,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,16978,253,9222,1022469.51,1252907.929
3014278,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,All way,72,6,18,2027,16196,254,3566,1013879.883,1259414.629
3014279,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,Stop,76,6,18,2027,12029,255,3455,1019526.614,1253233.106
3014280,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,78,6,18,2020,13675,256,3444,1019526.614,1253233.106
3014281,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,72,6,18,2020,13071,257,3577,1018953.209,1260351.542
3014282,Warning,Intersection,Y,Yellow,Black,W4-4p,W,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,15679,339,9223,1017051.949,1253200.118
3014283,Warning,Intersection,Y,Yellow,Black,W4-4p,E,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,15839,340,9229,1017051.949,1253200.118
3014284,Warning,Intersection,Y,Yellow,Black,W4-4p,W,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,14079,341,9193,1017051.949,1253200.118
3014285,Warning,Intersection,Y,Yellow,Black,W4-4p,N,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,8750,342,9215,1024697.602,1251775.317
3014286,Warning,Intersection,Y,Yellow,Black,W4-4p,S,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,10352,258,9201,1024697.602,1251775.317
3014287,Warning,Intersection,Y,Yellow,Black,W4-4p,E,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,16330,343,9216,1016939.843,1253658.966
3014288,Warning,Intersection,Y,Yellow,Black,W4-4p,W,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,12378,344,9181,1016939.843,1253658.966
3014289,Warning,Intersection,Y,Yellow,Black,W4-4p,N,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,16960,259,9228,1016939.843,1253658.966
3014290,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,All way,71,6,18,2020,10842,260,3481,1016939.843,1253658.966
3014291,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,68,6,18,2021,16131,345,3442,1016939.843,1253658.966
3014292,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,All way,71,6,18,2020,13198,346,3476,1016110.078,1253845.849
3014293,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,73,6,18,2021,12775,347,3386,1017545.194,1250965.405
3014294,School,,WHT,,,,E,Good,,Aluminum,HIP,S ORCHARD ST,102,14,30,2024,13148,348,8256,1017545.194,1250965.405
3014295,Warning,Intersection,Y,Yellow,Black,W4-4p,W,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,15220,349,9214,1020168.943,1252115.333
3014296,Warning,Intersection,Y,Yellow,Black,W4-4p,E,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,14965,350,9189,1017979.607,1253678.452
3014298,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,76,6,18,2021,14014,351,3374,1017117.054,1255877.52
3014299,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,All way,67,6,18,2021,13989,352,3472,1013520.608,1260243.794
3014300,Other,,WHT,,,,E,Good,,Aluminum,HIP,champaign county probation and court services,70,6,24,2024,12583,353,19,1025303.749,1265645.747
3014301,Other,,WHT,,,,E,Good,,Aluminum,HIP,Adopt urbana,76,20,24,2024,12583,354,43,1024127.947,1251400.725
3014302,Other,,WHT,,,,W,Good,,Aluminum,HIP,Adopt urbana,79,20,24,2023,10884,355,12,1016624.373,1252460.851
3014303,Other,,WHT,,,,W,Good,,Aluminum,HIP,Champaign county probation and court services,73,6,24,2023,10884,356,15,1030772.118,1255262.287
3014304,Regulatory,Traffic Flow,WHT,Red,White,R1-1,E,Fair,Octagon,Aluminum,HIP,STOP,0,30,30,2021,14815,357,2402,1030772.118,1255262.287
3014306,Other,,WHT,,,,E,Good,,Aluminum,HIP,Neighborhood watch,81,24,18,2018,16168,358,8414,1020462.924,1253978.802
3014307,Regulatory,Bicycle Traffic,WHT,White,Black,R3-17,SW,Good,Rectangle,Aluminum,HIP,BIKE LANE,0,24,18,2023,9019,359,3928,1015852.063,1252514.315
3014308,Regulatory,,WHT,,,,SW,Good,,Aluminum,HIP,Ahead,86,12,30,2023,9019,360,3978,1023202.31,1254316.71
3014309,Other,,WHT,,,,W,Good,,Aluminum,HIP,Neighborhood watch,88,24,18,2018,13970,361,8339,1019131.412,1255271.831
3014310,Other,,WHT,,,,W,Good,,Aluminum,HIP,Neighborhood watch,87,24,18,2018,16271,362,8422,1014057.174,1263337.678
3014311,Other,,WHT,,,,NW,Good,,Aluminum,HIP,Neighborhood watch,89,24,18,2019,10249,363,8350,1014057.174,1263337.678
3014312,Other,,WHT,,,,W,Good,,Aluminum,HIP,Employees of roof doctors,96,6,24,2023,12348,365,33,1016173.688,1250627.049
3014313,Other,,WHT,,,,W,Good,,Aluminum,HIP,Adopt urbana,103,24,24,2023,12348,366,8,1021762.333,1254351.953
3014314,Other,,WHT,,,,E,Good,,Aluminum,HIP,Lierman neighborhood advisory committee,90,12,24,2024,13778,367,38,1020054.748,1253129.69
3014315,Other,,WHT,,,,E,Good,,Aluminum,HIP,Adopt urbana,97,24,24,2024,13778,368,28,1017688.035,1251376.294
3014317,Other,,WHT,,,,W,Good,,Aluminum,HIP,Lierman neighborhood advisory comittee,77,12,24,2023,9276,369,29,1017704.485,1253956.328
3014318,Other,,WHT,,,,W,Good,,Aluminum,HIP,Stop,83,24,24,2023,9276,370,9,1025150.612,1249949.188
3014319,Other,,WHT,,,,E,Good,,Aluminum,HIP,Urbana public works,97,12,24,2024,13950,371,37,1016905.744,1263259.763
3014320,Other,,WHT,,,,E,Good,,Aluminum,HIP,Adopt urbana,104,24,24,2024,13950,372,10,1022148.415,1252488.937
3014321,Other,,WHT,,,,W,Good,,Aluminum,HIP,Adopt urbana,106,24,24,2023,16755,373,30,1016816.084,1252354.844
3014322,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,NPTSOS,71,18,12,2015,16919,374,4342,1014800.366,1255982.62
3014323,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,NPTSOS,87,18,12,2015,8616,375,4720,1014800.366,1255982.62
3014325,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,NPTSOS,75,18,12,2015,9441,7690,4534,1023702.823,1245592.888
3014326,Regulatory,Traffic Flow,WHT,Red,White,R1-1,S,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2015,10878,378,3132,1027991.522,1252434.96
3014327,Regulatory,Traffic Flow,WHT,Red,White,R1-1,S,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2020,13830,379,3059,1027991.522,1252434.96
3014328,Warning,Intersection,Y,Yellow,Black,W4-4p,E,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,12388,380,9225,1018888.69,1244497.152
3014329,Warning,Intersection,Y,Yellow,Black,W4-4p,N,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,10974,381,9207,1014160.882,1258119.868
3014330,Warning,Intersection,Y,Yellow,Black,W4-4p,W,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,12233,382,9192,1017758.012,1252037.491
3014332,Regulatory,Traffic Flow,WHT,Red,White,R1-1,SW,Fair,Octagon,Aluminum,HIP,STOP,0,30,30,2020,15215,383,2538,1013507.043,1257275.114
3014333,Warning,Intersection,Y,Yellow,Black,W4-4p,E,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,14346,384,9206,1013507.043,1257275.114
3014334,Warning,Intersection,Y,Yellow,Black,W4-4p,E,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,13936,385,9208,1022381.372,1248505.278
3014335,Warning,Intersection,Y,Yellow,Black,W4-4p,W,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,11875,386,9195,1016781.398,1255042.906
3014336,Warning,Intersection,Y,Yellow,Black,W4-4p,N,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,14639,387,9203,1016158.989,1250610.364
3014337,Warning,Intersection,Y,Yellow,Black,W4-4p,E,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,12719,388,9205,1017784.849,1254262.243
3014338,Warning,Intersection,Y,Yellow,Black,W4-4p,S,Good,Rectangle,Aluminum,HIP,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,2023,14865,389,9198,1017784.849,1254262.243
3014339,Warning,Intersection,Y,Yellow,Black,W4-4p,N,Good,Rectangle,Aluminum,Other,CROSS TRAFFIC DOES NOT STOP (PLAQUE),0,24,12,,8940,390,9187,1022407.322,1255068.681
